,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.2,1269,13,6.194671376915463,,,,*,*,*
B.D.E.3.NmC1,1318,13,4.948514175347268,4.948514175347269,8.102971649305463,0.2879409081307704,*,*,
B.D.E.3,125,13,3.4706071740930695,3.4706071740930695,11.05878565181386,0.06554620271802433,*,*,
B.D.E.2,853,16,2.3616635640397328,-0.6119879368444203,19.22397587368884,0.001108220171120254,*,,
B.D.4.1,218,15,0.7203213099584936,0.10089140143646136,17.798217197127077,0.0022541101407146007,*,,
