,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
F.2.NmC2,0,14,7.20555173126446,,,,*,*,*
F.2.NmC1,0,14,7.024496523591373,7.024496523591373,45.95100695281725,0.8352702114112722,*,*,
F.2,70,14,6.536544871948061,6.536544871948061,46.92691025610388,0.5117085777865434,*,*,
B.1.20.NmC1,0,32,1.94904565310986,-0.4496609415709837,60.899321883141965,0.00047366984902357065,*,,
B.1.NmC9,0,8,0.7676802714858051,-19.68018360905254,99.36036721810508,2.1085934544262224e-12,,,
B.1.13.NmC3,0,8,0.4640538631336332,-19.975306275558662,99.95061255111733,1.5699144319441785e-12,,,
B.1.17.NmC2,0,8,0.08613114009349357,-20.272873440988537,100.54574688197707,1.1630212160954394e-12,,,
