,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XFB.3,56,17,246.99546630460605,,,,*,*,*
KP.3.1.1,12013,1,233.62244704858296,207.48819720341058,-126.97639440682116,1.5351164002142016e-13,,,
MC.1,932,1,222.71602704528834,209.04594106256104,-130.09188212512208,7.268908981205505e-13,,,
MC.24,831,14,212.26069915786718,204.2665066466912,-120.5330132933824,6.102975230099084e-15,,,
MC.19,221,17,197.64283193884594,187.64283193884597,-87.28566387769195,3.694599082729224e-22,,*,
MC.28,304,1,196.5990725929006,181.31502490858443,-74.63004981716887,6.5839003287148375e-25,,,
KP.3.1,1957,1,191.67566167183213,177.02598410369762,-66.05196820739525,9.023186217033343e-27,,,
MC.21.1,187,17,188.10365422037825,178.10365422037825,-68.20730844075649,2.657039193875432e-26,,*,
MC.10.1,650,17,180.67811181496282,170.67811181496276,-53.35622362992552,1.5840228152054957e-29,,*,
MC.42,84,1,180.30053362801718,164.72065807913094,-41.441316158261884,4.086639424912823e-32,,,
