,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.5.NmC1,425,30,23.589368439399937,,,,*,*,*
A.D.2.2.NmC1,394,33,19.69889686840046,16.520904043470253,84.9581919130595,2533215.494050034,*,,
A.D.NmC1,515,13,8.08286605997566,-229.34997386120574,576.6999477224115,4.204243584226328e-101,,,
A.D.NmC2,637,13,5.915373303987054,-212.0310208779873,542.0620417559746,1.3985187607046054e-93,,,
A.D.2.1,76,30,3.99876010722339,-11.841662274632915,141.68332454926582,1.2220265142842115e-06,,*,
A.D,2353,13,3.9347270935070116,-182.14060814516878,482.28121629033757,1.338845184149419e-80,,,
A.3.1.NmC2,67,3,0.7842629544639835,-258.7216741842557,635.4433483685114,7.38684415643993e-114,,,
A.3.1,1992,3,0.6250728530767242,-85.37288639060912,288.74577278121825,1.4165630264240442e-38,,,
A.3.1.1,731,3,0.5252628294081298,-52.832894866548536,223.66578973309709,1.9194568048227326e-24,,,
A.D.3.6,757,3,0.5207514923468091,-157.00552648447578,432.01105296895156,1.103372519870547e-69,,,
