,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
F.2,70,14,8.833529551538897,,,,*,*,*
B.1.20.NmC1,0,2,5.851096284001773,4.664418174578556,90.67116365084289,0.36787944117144233,*,,
A.1.NmC3,0,38,5.4777549654012905,-10.485738230007087,120.97147646001417,9.685992250925397e-08,,,
F.1,127,28,5.298800725070442,-6.221846869343995,112.44369373868798,6.893028634000302e-06,,,
F.2.NmC2,0,27,2.6391223360515443,-20.794366712988246,141.5887334259765,3.2252843468552502e-12,,,
F.5,17,39,2.541521921348138,-20.850014973777256,141.70002994755453,3.0526837322253693e-12,,,
F.2.NmC1,0,39,2.541521921348138,-8.208130166301832,116.41626033260366,9.422454817328475e-07,,,
F.6,33,39,2.5107502626813845,-37.80901826227341,175.61803652454682,1.3153683847432437e-19,,,
B.1.20,87,39,2.4600520945704485,-9.596087709751698,119.1921754195034,2.3586646932392402e-07,,,
F.1.NmC1,0,39,2.43844170024923,-42.51499100163432,185.02998200326863,1.1903971046867728e-21,,,
