,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XFG.3,480,6,333.6132728093541,,,,*,*,*
LF.7,58,6,333.57186977942604,333.57186977942587,-335.14373955885173,0.9559974818330846,*,*,
XFG.2,500,5,329.1879068413619,328.80110603774153,-325.60221207548307,0.00810722207790272,*,*,
XFG.3.1,87,6,301.56627574408776,301.56627574408753,-271.13255148817507,1.2046526907046485e-14,,*,
XFG.1,14,6,284.5717275760571,284.57172757605696,-237.14345515211392,5.012185491714253e-22,,*,
LF.7.1,165,12,242.56603839122943,241.94155534580096,-151.88311069160193,1.5348055872518197e-40,,,
LF.7.7.1,188,12,238.98655562237695,229.54425041903335,-127.0885008380667,6.3529182719868055e-46,,,
LF.7.1.8,44,12,235.72126648223713,235.1151325754767,-138.23026515095341,1.6672223842559553e-43,,,
LF.7.6,15,12,220.4871120711647,219.8809781644044,-107.76195632880882,4.0319682236638905e-50,,,
LF.7.3,54,12,217.04004804891866,216.3580635953064,-100.71612719061278,1.1934398203534047e-51,,,
