,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D,2353,21,10.655685406928615,,,,*,*,*
A.D.NmC2,637,19,7.078771411439847,-4.2550109862782985,78.5100219725566,3.347104524188457e-07,,,
A.D.2.2.NmC1,394,26,6.831716774900781,-0.0628430108754452,70.1256860217509,2.2098518232313786e-05,*,,
A.D.5.NmC1,425,12,4.73496176599086,-20.245555774936868,110.49111154987374,3.80452558642217e-14,,,
A.D.NmC1,515,9,4.541144608532097,0.02590557115431444,69.94818885769138,2.417963035778838e-05,*,,
A.D.5,115,12,3.492661073253581,-24.861475268978584,119.72295053795716,3.7673110133252393e-16,,,
A.D.2.1,76,12,1.777622854101787,-39.71347170154103,149.42694340308208,1.3322537352002502e-22,,,
A.3.1.NmC2,67,3,0.7842629544639835,-72.70968620173176,215.4193724034635,6.237930275731564e-37,,,
A.3.1,1992,3,0.6250728530767242,-20.631725950682377,111.26345190136476,2.588791855737584e-14,,,
A.3.1.1,731,3,0.5252628294081298,-16.500570770188236,103.00114154037647,1.6096570050018833e-12,,,
