,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
AY.126,13167,10,8.41637431236839,,,,*,*,*
AY.3,82202,10,8.177051972472356,8.177051972472356,3.645896055055289,0.7866278610665535,*,*,
AY.107,1790,10,7.506915481242293,7.506915481242293,4.986169037515413,0.4025242240336359,*,*,
AY.25,72350,10,6.040224781103229,6.040224781103229,7.919550437793543,0.09301448921066349,*,*,
AY.43,87194,10,6.012425059246473,6.012425059246473,7.975149881507054,0.09026549560978427,*,*,
AY.39.1,4546,10,5.993166770562919,5.993166770562919,8.013666458874162,0.08892161745938634,*,*,
AY.36,5867,10,5.795435269492331,5.795435269492331,8.409129461015338,0.07280286282743559,*,*,
AY.113,5089,10,5.365421357521528,5.365421357521528,9.269157284956943,0.04735892439114093,*,*,
AY.129,6480,10,5.14308318195565,5.14308318195565,9.7138336360887,0.0380064270751743,*,*,
AY.34.1,2284,10,5.079653994082621,5.079653994082621,9.840692011834758,0.03561458621137186,*,*,
