,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
KP.2.3,4440,7,21.11261231639091,,,,*,*,*
JN.1,17255,7,12.510614335760067,2.510614335760087,18.978771328479827,0.00018318756219091426,*,*,
KP.3.1.1,12013,6,10.49932194574015,10.499321945740107,3.0013561085197864,0.5406408953093166,*,*,
MC.11.1,26,7,8.460749278541464,-1.5392507214585454,27.07850144291709,3.1915623377856283e-06,,*,
MC.10.1.5,19,7,8.460749278541464,-1.5392507214585454,27.07850144291709,3.1915623377856283e-06,,*,
KP.3.2.8,26,7,8.460749278541464,-9.077943033983813,42.15588606796763,1.69598863612016e-09,,*,
MC.10.1.3,10,7,8.460749278541464,-1.5392507214585454,27.07850144291709,3.1915623377856283e-06,,*,
MK.2,15,7,8.460749278541464,-1.5392507214585454,27.07850144291709,3.1915623377856283e-06,,*,
MC.36.2,24,7,8.460749278541456,-1.5392507214585454,27.07850144291709,3.1915623377856283e-06,,*,
MC.30.1,18,7,8.460749278541456,-9.190910526353816,42.381821052707636,1.5193245133114372e-09,,*,
