,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.E.3.NmC1,0,59,39.228423952414595,,,,*,*,*
B.D.E.3,125,59,28.74313601856655,28.74313601856655,62.5137279628669,2.7952609488057374e-05,*,*,
B.D.NmC1,0,48,2.6927824114612506,-28.120323729986374,176.24064745997276,5.626866919479954e-30,,,
