,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
BY.1,185,6,9.220286290729902,,,,*,*,*
EG.6.1.1,59,5,6.002246332997598,-3.997753667002402,17.995507334004806,1.8139568386896797e-06,,*,
EG.6.1,838,5,5.981751341967944,-4.018248658032056,18.036497316064114,1.7780380867193407e-06,,*,
BA.4.5,49,5,5.981627045794863,-4.018372954205137,18.036745908410275,1.7780380867193407e-06,,*,
XFG.1,14,5,4.9726269158164405,-5.02737308418356,20.05474616836712,6.508413021208095e-07,,*,
XCT.1,42,4,4.925038352098849,-15.259019103757591,40.51803820751518,2.3359905578335488e-11,,,
JG.4,61,4,4.925038352098849,-15.225682683489998,40.45136536698,2.41919786126225e-11,,,
B.1.258.16,10,4,4.9250383520988485,-15.074961647901151,40.1499232958023,2.8107069151495142e-11,,,
AY.47,22935,4,4.917818104125363,-15.082181895874637,40.164363791749274,2.796688455926937e-11,,,
XDK.1,127,5,4.745071638329677,-5.254928361670323,20.509856723340647,5.171152844320074e-07,,*,
