,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D,2353,26,5.242440249609494,,,,*,*,*
A.3.1.1,731,25,4.8557127175936134,3.6719685881496327,12.656062823700735,0.2080451823570204,*,*,
A.D.4.NmC3,1653,26,4.58054132693686,4.580541326936859,10.838917346126282,0.5168513344916992,*,*,
A.D.5.3,354,26,3.6613036308716005,3.6613036308715614,12.677392738256877,0.20597509820488344,*,*,
A.3.1,1992,26,3.1297261480920824,3.1297261480920717,13.740547703815857,0.12123796643338162,*,*,
A.3.1.NmC1,266,22,2.956132427914966,-16.711186215481792,53.422372430963584,2.9324871802962433e-10,,,
A.D.3,128,22,2.6300275585454145,-5.436050732263356,30.87210146452671,2.311566573370091e-05,*,,
A.D.4.NmC1,2189,25,2.1056698327519214,1.3832836835814026,17.233432632837193,0.02117360331011652,*,*,
A.D.3.6,757,26,1.7656678101404957,1.7656678101405006,16.468664379718998,0.030961833823176892,*,*,
A.D.NmC2,637,22,1.688549248680153,-9.25591279542865,38.5118255908573,5.068757157469002e-07,,,
