,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEK.5,28,9,287.2165128492241,,,,*,*,*
XEK.1,88,15,280.4975416862417,291.1560725507109,-274.31214510142183,1.397940385222478,*,,
XEK.6,23,9,276.9692350629447,288.73245852988606,-269.4649170597721,0.1236871358174544,*,*,
XEK.2,67,1,275.97607385596797,283.643990898885,-259.28798179777004,0.0007654857180975762,*,,
XEK.1.2,33,15,270.67210410449036,281.24675348497897,-254.49350696995793,6.944329761808791e-05,*,,
XEK.1.1,11,15,266.0178253167748,276.4971645174592,-244.99432903491845,6.008022448912897e-07,,,
XEC.2,921,16,262.2218959416415,238.68663788019344,-169.3732757603869,2.280642357114934e-23,,,
KP.3.3,1715,16,260.0956405469405,254.70424373280972,-201.40848746561943,2.0675441208980808e-16,,,
XEC.2.1,265,27,257.00608122698947,223.30257477366482,-138.60514954732963,4.770985034767724e-30,,,
XEC.8,592,16,254.3460618296968,250.54820857810773,-193.09641715621547,3.2431065231683244e-18,,,
