,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.8,592,6,263.956456223978,,,,*,*,*
XEC.14,193,6,256.4996481951207,256.4996481951206,-212.99929639024117,0.0005785416600547,*,*,
XEC.2,921,17,252.61604134403527,232.42232368773043,-164.84464737546085,2.0161531244573205e-14,,,
XEC.29,135,18,251.7938411327052,231.76227493073418,-163.52454986146836,1.0420514329153786e-14,,,
XEC.9,305,18,250.85016551362,249.83703885631957,-199.67407771263913,7.374998146901917e-07,,,
XEC.3,29,18,250.18791179951288,244.14051440334825,-188.2810288066965,2.480018046454076e-09,,,
XEC.13,30,18,248.65166589326836,242.60545826523932,-185.21091653047864,5.343340023121982e-10,,,
XEC.30,135,9,248.23696288541018,248.11320618686517,-196.22641237373034,1.3206125090201286e-07,,,
XEC.17,13,9,247.1510541845879,247.06480991976773,-194.12961983953545,4.6213216885454045e-08,,,
XEC.18,165,18,245.8334609537127,239.79064764653842,-179.58129529307683,3.200912812179076e-11,,,
