,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
BA.2.9,75328,5,66.28675575032591,,,,*,*,*
BA.2,443141,4,52.6240210468929,52.622301352525064,62.75539729494987,1.1624275779071872e-06,,*,
BA.2.9.3,709,4,47.965987258035796,47.96210112187194,72.07579775625612,1.1004076960969586e-08,,*,
BA.2.9.2,352,7,42.250197876696376,38.33985476652114,91.32029046695772,7.30534453909893e-13,,,
BA.2.9.5,117,7,41.718704301754954,33.54079932188201,100.91840135623598,6.012113766272353e-15,,,
BA.2.9.1,448,24,34.78105122417925,12.506832152747782,142.98633569450445,4.4019262616275436e-24,,,
BA.2.9.6,132,7,33.958010191699564,31.113789722211962,105.77242055557608,5.319405175068185e-16,,,
BA.2.36,3016,4,32.65710289660111,32.653880110378665,102.69223977924267,2.4812845627067103e-15,,*,
BA.2.3,27007,7,30.918693252943573,28.241874664846502,111.51625067030699,3.001003044337619e-17,,,
BA.2.52,379,4,30.132994439623868,30.131750312922872,107.73649937415425,1.9864745563403379e-16,,*,
