,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
KP.2.28.1,10,8,18.811149769326796,,,,*,*,*
LP.1,659,11,17.020940230793656,1.3321047008938303,27.33579059821234,1.4477346146633234,*,,
LF.1.1.1,109,8,16.348047090042993,-10.543102822108276,51.08620564421655,1.0079569546027439e-05,*,*,
BA.2.86.1,1343,11,16.191493558660046,6.191493558660046,17.61701288267991,186.79280352016784,*,,
KP.3.1.1,12013,11,15.88530440347957,5.885304403479569,18.22939119304086,137.68934164285847,*,,
JN.1.31,204,8,15.720993343777703,-2.1321486601749973,34.264297320349996,0.04550195440462157,*,*,
KP.3.1,1957,8,15.233280848968175,-2.623442898558805,35.24688579711761,0.027736667630180442,*,*,
KP.2.3,4440,11,13.89419809413608,3.8941980941360796,22.21160381172784,18.82150313518462,*,,
JN.1.39,1007,11,10.874361999020236,0.8743619990202358,28.25127600195953,0.9185122844014566,*,,
MG.1,23,11,8.835059814940395,-1.1649401850596046,32.32988037011921,0.11943296826671962,*,,
