,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XFG.2,500,142,311.047404628206,,,,*,*,*
LF.7,58,142,309.5870622825412,309.5870622825412,-295.17412456508237,0.23223627472976358,*,*,
XFG.3,480,148,308.4179091264318,307.12891199140336,-290.2578239828067,0.019940548645649953,*,,
XFG.3.1,87,148,275.20879863320954,273.9198014981811,-223.83960299636215,7.530388099326081e-17,,,
XFG.1,14,148,259.5341114080535,258.24511427302497,-192.49022854604993,1.1728739904306747e-23,,,
LF.7.1.8,44,142,224.571938316078,224.571938316078,-125.14387663215598,2.7821764964365004e-38,,*,
LF.7.1,165,142,219.93992551006852,219.93992551006852,-115.87985102013704,2.713946150293856e-40,,*,
LF.7.6,15,142,216.24410021327608,216.24410021327608,-108.48820042655217,6.743465121191996e-42,,*,
LF.7.7.1,188,142,214.70609721443373,214.70609721443373,-105.41219442886745,1.4456714801155404e-42,,*,
LF.7.3,54,142,206.00121813004623,206.00121813004623,-88.00243626009245,2.3962721950051346e-46,,*,
