,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.NmC2,637,13,8.403315399369744,,,,*,*,*
A.D.2.1,76,17,7.490687689621655,4.9042916744812945,34.191416651037414,0.030197383422318553,*,,
A.D.2.2.NmC1,394,17,6.933845325850652,3.324511152650366,37.35097769469927,0.006219909015942573,*,,
A.D.5.NmC1,425,17,6.704514127315334,3.1542589482982684,37.691482103403466,0.005247518399181393,*,,
A.D,2353,13,6.054475475578769,6.054475475578769,31.89104904884246,0.09536916221554965,*,*,
A.D.NmC1,515,8,4.306377787923207,3.413267394115582,37.173465211768836,0.006805664492230543,*,,
A.3.1.NmC2,67,3,0.7842629544639835,-52.955364216764266,149.91072843352853,2.2474528557558643e-27,,,
A.3.1,1992,3,0.6250728530767242,-28.45995562453936,100.91991124907872,9.766386890285712e-17,,,
A.3.1.1,731,3,0.5252628294081298,-15.613457476146076,75.22691495229215,3.700381871856862e-11,,,
A.D.3.6,757,3,0.5207514923468091,-14.108558115845351,72.21711623169071,1.6667088441577825e-10,,,
