,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
F.2,70,74,80.07312713080704,,,,*,*,*
F.2.NmC2,0,46,24.346903387024746,-21.828512607267086,219.65702521453417,5.5363153750655835e-45,,,
F.2.NmC1,0,46,11.215611452637827,-55.08111864639107,286.16223729278215,2.008765765895155e-59,,,
B.1.17.NmC5,0,53,7.545882666203956,-167.38530671041565,510.7706134208313,3.3844453691633233e-108,,,
B.1.20.NmC1,0,18,6.720232076100679,-109.40104320606363,394.80208641212727,5.15291574480881e-83,,,
F.3,76,18,4.947863419456723,-143.25351895721016,462.5070379144203,1.0209708827611529e-97,,,
F.5,17,6,2.9125811805987833,-161.09556248523788,498.19112497047576,1.8247349878894946e-105,,,
F.4,113,6,2.8227204067934033,-168.9323437986581,513.8646875973162,7.219423747479471e-109,,,
B.1.NmC9,0,18,1.5128207829619578,-174.40984711683546,524.8196942336709,3.0100157832119817e-111,,,
B.1.17.NmC2,0,18,1.4183026444662128,-282.16888523965656,740.3377704793131,4.775242189970913e-158,,,
