,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.2.1,366,13,369.17335147084475,,,,*,*,*
A.D.3.3,1219,513,19.068521402597213,-257.22695078272807,3014.4539015654564,9.076878785009346e-273,,,
A.D.5.1,539,530,16.992972934714167,-355.22839236410437,3210.4567847282087,2.482594772e-315,,,
A.D.3.1,46,531,16.306047889935922,-1268.084952680844,5036.1699053616885,0.0,,,
A.D.1.10,52,531,16.305812180172367,-1609.3329147475993,5718.6658294951985,0.0,,,
A.D.1.9,133,531,14.932584769783379,-1610.833285355997,5721.666570711994,0.0,,,
A.D.3.12,401,509,14.907135998702728,-162.75447056827394,2825.508941136548,9.676899734410264e-232,,,
A.D.1.7,89,531,13.958129584354568,-1291.724562406249,5083.449124812498,0.0,,,
A.D.1.6,77,531,13.450435151577908,-1717.4722631608934,5934.944526321787,0.0,,,
A.D.1.4,50,530,12.959728507628736,-1590.5366110068564,5681.073222013712,0.0,,,
