,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
BA.2.65,854,65,11.980438559360444,,,,*,*,*
BA.2.12.1,107150,65,9.077989804832013,9.077989804832015,5.84402039033597,0.05502322005640723,*,*,
BN.1.3.8,23,65,8.631724335616116,8.631724335616118,6.736551328767764,0.035084354100845025,*,*,
XBF.6,24,65,8.595725904113475,8.595725904113475,6.808548191773049,0.03387764234567433,*,*,
XBB.1.5.107,98,65,8.044492450371093,4.802932064985791,14.394135870028418,0.0007654857180975626,*,*,
JN.1.3,111,65,8.038738007670583,4.424387405362994,15.151225189274012,0.0005234861419101314,*,*,
XBB.1.5.40,54,65,8.023356963013978,4.771540077461486,14.456919845077028,0.000739157155462819,*,*,
BA.2.10.2,48,65,7.996314599427079,7.9963145994270795,8.007370801145841,0.018592444322737798,*,*,
BN.1.3.1,1042,65,7.952106664381974,7.952106664381976,8.095786671236048,0.01777432995365944,*,*,
CH.1.1.1,1273,65,7.70075272757113,7.70075272757113,8.59849454485774,0.013842662086479501,*,*,
