,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
DV.7.1.2,129,41,141.85425206054867,,,,*,*,*
JV.2,16,41,125.13576984562307,125.13576984562305,-96.27153969124609,5.477675016944862e-08,,*,
DV.7.1,97,41,103.87535446827154,103.87535446827155,-53.750708936543106,3.202547480969319e-17,,*,
DV.7.1.4,144,41,98.24801977613399,98.24801977613403,-42.49603955226806,1.1550189686203984e-19,,*,
DV.7.1.3,37,41,97.69602456689148,97.69602456689148,-41.39204913378296,6.630643510406877e-20,,*,
DV.7.1.1,23,41,96.97247531179751,96.97247531179755,-39.944950623595105,3.2113835600744774e-20,,*,
DV.7.1.5,122,41,94.51509008226213,94.51509008226216,-35.030180164524324,2.7573965425522543e-21,,*,
XCT.1,42,41,80.51338219096634,80.51338219096638,-7.0267643819327645,2.292854415089083e-27,,*,
DV.7.2,11,41,73.16966073539112,73.16966073539116,7.660678529217677,1.4807560320642385e-30,,*,
DV.7,86,41,73.02806957822325,73.0280695782233,7.943860843553409,1.2873074510915032e-30,,*,
