,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.4.NmC1,0,24,10.493108496100168,,,,*,*,*
B.D.1,334,6,5.122553641428311,-30.528303269451367,121.05660653890274,1.5242944905909471e-18,,,
B.D.1.1,115,3,3.1592576530116774,-70.80654229827479,201.61308459654958,4.9187938488943154e-36,,,
