,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
BA.2.75.2,753,52,100.76259492547481,,,,*,*,*
CH.1.1,4056,90,76.7548114684396,91.3087640284492,-32.61752805689841,6.610149090621363e-13,,,
BM.2,20,90,68.87079332074237,80.01036786634594,-10.02073573269189,8.178687405738641e-18,,,
BA.2.75,156,52,68.54489724429668,86.97431273609642,-23.948625472192845,8.660534098902151e-15,,*,
CA.3,51,52,63.03323905296208,81.58422014592514,-13.168440291850288,3.950912563241615e-17,,*,
BM.1.1,121,52,62.57780522873626,81.13861329614018,-12.277226592280357,2.5318406830063002e-17,,*,
BA.2.75.6,29,52,59.69951504299774,77.75626089793697,-5.512521795873937,8.577279313511541e-19,,*,
BM.4.1.1,146,52,56.5617292487898,75.15882776173503,-0.31765552347005155,6.402585286921985e-20,,*,
CH.1.1.7,39,90,56.46718888505626,70.92064995679058,8.158700086418833,9.224583555468884e-22,,,
BA.2.75.1,232,52,54.90158873075306,73.50454835901445,2.9909032819711,1.2234831843074917e-20,,*,
