,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.2.2.NmC1,0,14,9.26607856548502,,,,*,*,*
A.D.5.NmC1,0,14,7.617635300263716,7.617635300263716,60.76472939947257,0.1930125627937618,*,*,
A.D.5,115,14,6.45357375228637,6.45357375228637,63.09285249542726,0.06020499239237341,*,*,
A.D.NmC2,0,13,5.617415763689379,-3.7574444423047675,83.51488888460953,2.2155718859590674e-06,,*,
A.D,2353,10,3.9977524127027815,-4.687729296506647,85.37545859301329,8.698022064965432e-07,,,
A.D.NmC1,0,7,3.232335012489982,-24.240007281355155,124.48001456271031,2.8116637638496855e-15,,,
A.D.3.6,757,8,1.1531011758581,-17.90173097810927,111.80346195621854,1.5936406501953015e-12,,,
A.3.1.NmC2,0,3,0.7842629544639835,-79.48822326741463,234.97644653482925,2.8457271588062048e-39,,,
A.3.1,1992,3,0.6250728530767242,-28.189969023513985,132.37993804702796,5.413774726558785e-17,,,
A.3.1.1,731,3,0.5252628294081298,-23.40524103765448,122.81048207530895,6.480362141980297e-15,,,
