,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.32,42,138,258.687290043811,,,,*,*,*
KP.3.3,1715,141,255.11402784864566,252.0360382626759,-206.0720765253518,0.001294022105465841,*,,
XEC.19,59,138,253.8332337000648,253.8332337000648,-209.6664674001296,0.007828377549225704,*,*,
XEC.8,592,141,251.47848228197833,247.51402566433302,-197.02805132866604,1.4090637334050257e-05,*,,
XEC.39,155,138,249.2740980398449,249.2740980398449,-200.54819607968977,8.190094735139933e-05,*,*,
XEC.9,305,141,247.34635257995382,241.17711147869687,-184.35422295739374,2.4860142966886178e-08,,,
XEC.14,193,141,243.83450310549608,239.02050507469673,-180.04101014939346,2.8813698889544227e-09,,,
XEC.11,16,138,243.52671860498097,243.52671860498097,-189.05343720996194,2.6067276244598305e-07,,*,
XEC.36,30,138,243.10039489082035,243.10039489082035,-188.2007897816407,1.7041997589351214e-07,,*,
XEC.4,192,138,242.0506434507993,242.0506434507993,-186.1012869015986,5.963638276775317e-08,,*,
