,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.NmC1,0,14,6.146385138991206,,,,*,*,*
A.D.3.6,757,9,6.0464200096237555,4.803554060296822,26.392891879406356,1978.3135137461018,*,,
A.D.NmC2,0,1,5.068403303078417,-0.3784258362761659,36.75685167255233,11.078430282186437,*,,
A.D.3.NmC2,0,17,2.470824403412788,-7.105971937108845,50.21194387421769,0.013299883542443767,*,,
A.D.3,128,17,1.9666775066798077,-5.997450875365225,47.99490175073045,0.04035661327203111,*,,
A.D.4.NmC3,0,17,1.9078475396619603,-9.868929821197366,55.73785964239473,0.0008375747872859691,*,,
A.D.4.NmC2,0,1,1.8085829203944226,-2.5851730434132776,41.170346086826555,1.221402758160169,*,,
A.D,2353,17,1.792546706721841,-12.054751202095293,60.109502404190586,9.420851383989959e-05,*,,
A.D.3.NmC1,0,17,1.4548926764994423,-8.446350305333262,52.89270061066652,0.003482516898211663,*,,
A.3.1,1992,13,0.36409396616524803,-2.930953570460467,41.861907140920934,0.8650222931107416,*,*,
