,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.NmC1,515,4,13.348729019139494,,,,*,*,*
A.D.NmC2,637,2,13.063318470923981,12.835042301301486,36.32991539739703,0.5975005946182371,*,,
A.D.4.NmC3,1653,1,10.257604675403917,8.315943443086555,45.368113113826894,0.006506198116773342,*,,
A.D.3,128,1,9.125125394659667,7.118483009642831,47.76303398071434,0.0019694518966397014,*,,
A.D,2353,4,8.711850015864528,8.711850015864528,44.576299968270945,0.009657697627537768,*,*,
A.D.4.NmC2,848,1,5.588233264167849,3.7391437881929326,54.52171242361413,6.705482430281089e-05,*,,
A.D.3.NmC2,401,18,3.9684969552980345,-23.23513533578659,108.47027067157319,1.2922197653358553e-16,,,
A.D.3.6,757,18,3.7320876559083485,-13.125189718219808,88.25037943643962,3.177266118701971e-12,,,
A.D.3.NmC1,397,18,2.5783694877051846,-12.706167177256253,87.41233435451251,4.8356768846340386e-12,,,
A.3.1.NmC1,266,17,0.8424933714148747,-43.45352345040689,148.90704690081378,2.137479486558737e-25,,,
