,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XBB.1.5,53081,17,13.999012827006766,,,,*,*,*
JD.1.1.6,39,17,11.5557087763737,11.5557087763737,22.8885824472526,0.08672613490173112,*,*,
JD.1.2,17,17,11.5557087763737,11.5557087763737,22.8885824472526,0.08672613490173112,*,*,
JD.1,35,17,11.526721239500448,11.526721239500448,22.946557520999104,0.0841629902573104,*,*,
JD.1.1.1,439,17,11.525962698197853,11.525962698197853,22.948074603604294,0.0841629902573104,*,*,
JD.1.1,1851,17,11.50786034807721,11.50786034807721,22.98427930384558,0.08290996657517266,*,*,
XBB.1.5.102,18,17,11.498550362533754,11.498550362533754,23.002899274932492,0.0820849986238988,*,*,
JD.1.1.7,188,17,11.474479722212818,11.474479722212818,23.051040555574364,0.08005831278672051,*,*,
FY.5.5,155,8,11.331654330279784,-17.502087091313253,81.00417418262651,2.0879679116459336e-14,,,
GB.1,87,8,11.205847532193584,-10.788165503301427,67.57633100660286,1.7133251644116983e-11,,,
