,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.1.NmC3,0,19,3.0483884167389315,,,,*,*,*
C.1,87,26,2.8463137354607215,-8.674945176532905,53.34989035306581,8.089044036057154e-06,,,
C.1.NmC2,0,27,2.6330595286371437,-9.672983191025645,55.34596638205129,2.975792999595894e-06,,,
C.1.NmC1,0,27,2.6330595286371437,-14.307939447589735,64.61587889517946,2.8883365378049117e-08,,,
B.1.3.NmC1,0,27,2.6330595286371437,-6.874385735319738,49.748771470639475,4.893586474225786e-05,*,,
B.1.3,115,27,2.5173123906962873,-6.632449414500975,49.26489882900195,6.252150377482026e-05,*,,
B.1.3.NmC2,0,27,2.142267859382771,-7.167767503163721,50.33553500632744,3.6434297060570204e-05,*,,
A.1.NmC1,0,25,1.2627135518848749,-12.2385630746985,60.477126149397,2.2889556166925803e-07,,,
B.1.17.NmC1,0,27,-0.12329194448387734,-44.229454434647224,124.45890886929445,2.9279044221998073e-21,,,
B.1.13.NmC2,0,27,-0.3158426097639084,-9.891928132470241,55.78385626494048,2.4001003715636804e-06,,,
