,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.4.NmC3,1653,61,41.05375878259774,,,,*,*,*
A.D.2.2.1,40,10,11.4572190090927,-46.08013965292512,302.1602793058502,1.4379716349746096e-38,,,
A.D.4.NmC1,2189,41,5.30667077053337,-4.166054545627727,218.33210909125546,2.297224970407746e-20,,,
A.2.1.1,31,3,3.827176228359737,-343.724133514201,897.448267028402,7.801340851807715e-168,,,
A.D.3.NmC2,401,10,2.6351205244557203,-68.61812851685625,347.2362570337125,2.3375058005916984e-48,,,
