,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.5.NmC1,0,30,23.589368439399937,,,,*,*,*
A.D.2.2.NmC1,0,31,15.48697176887232,13.146207765137229,79.70758446972555,2.9093377121962572e-05,*,*,
A.D.NmC1,0,13,8.08286605997566,-169.34997386120574,444.6999477224115,1.6114716204883727e-84,,,
A.D.NmC2,0,13,5.915373303987054,-152.0310208779873,410.0620417559746,5.360472694901283e-77,,,
A.D.2.1,76,30,3.99876010722339,3.99876010722339,98.00247978555322,3.105782936140203e-09,,*,
A.D,2353,13,3.9347270935070116,-126.48167057372294,358.9633411474459,6.690015142610598e-66,,,
A.3.1.NmC2,0,3,0.7842629544639835,-198.72167418425565,503.4433483685113,2.8313511062331844e-97,,,
A.3.1,1992,3,0.6250728530767242,-55.945748767470626,217.89149753494127,2.8733490182824873e-35,,,
A.3.1.1,731,3,0.5252628294081298,-26.531680622646498,159.06336124529298,1.7106476574743014e-22,,,
A.D.3.6,757,3,0.5207514923468091,-119.53959482662144,345.0791896532429,6.909248376922254e-63,,,
