,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.NmC1,0,36,20.00486459797101,,,,*,*,*
B.D,150,24,18.13224328490965,1.755211064468499,82.489577871063,1.1861120151343871e-08,,,
B.D.E.3.NmC1,0,34,15.596607318446939,5.103836188523243,75.79232762295351,3.380743483904731e-07,,,
B.D.3,433,23,15.462711560231707,2.7252220518122687,80.54955589637547,3.128897618497142e-08,,,
