,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
EG.5.1,2345,89,132.525763427361,,,,*,*,*
HV.1,11771,96,114.98430243790591,108.5459807201302,-3.0919614402604054,3.851397320854844e-11,,,
EG.5.1.3,2322,89,107.08332889039792,107.08332889039792,-0.1666577807958447,8.944341662995018e-12,,*,
JG.4,61,89,102.2066500617541,102.2066500617541,9.586699876491792,6.795028908121944e-14,,*,
JG.3.2,328,89,102.0716364258221,102.0716364258221,9.856727148355787,5.936924877406325e-14,,*,
JG.2,72,89,100.32791622418094,100.32791622418094,13.344167551638122,1.0420514329153712e-14,,*,
JG.1,39,89,99.76372936758254,99.76372936758254,14.472541264834916,5.9226050534068705e-15,,*,
EG.5.1.1,4177,89,99.56216090850272,99.56216090850272,14.875678182994562,4.824834312922598e-15,,*,
EG.5.1.16,519,96,99.46308627988297,91.00930955497127,31.981380890057466,9.33823037445908e-19,,,
EG.5.1.12,20,89,97.5168746462336,97.5168746462336,18.966250707532794,6.242379800152632e-16,,*,
