,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.3.6,757,21,2.2224550420696474,,,,*,*,*
A.D.3.NmC2,0,21,2.188386537572839,2.1883865375728306,3.6232269248543387,0.9704455335485082,*,*,
A.D.3.NmC1,0,21,2.1500067690178213,2.150006769017814,3.6999864619643716,0.9323938199059482,*,*,
A.D.3,128,21,2.099619175534336,2.099619175534334,3.8007616489313323,0.8869204367171576,*,*,
A.D.4.NmC3,0,21,1.8391657095598148,1.8391657095598162,4.321668580880368,0.6838614092123558,*,*,
A.3.1.1,731,21,1.8221315295025775,1.8221315295025784,4.355736940994843,0.6703200460356392,*,*,
A.D,2353,21,1.816343136650481,1.8163431366504816,4.367313726699036,0.6669768108584744,*,*,
A.D.NmC1,0,21,1.4206774810369325,1.4206774810369331,5.158645037926133,0.44932896411722156,*,*,
A.D.NmC2,0,21,1.406037479571971,1.406037479571963,5.187925040856074,0.44263932736135103,*,*,
A.3.1.NmC1,0,21,1.3700177697685803,1.3700177697685967,5.259964460462807,0.4274149319487267,*,*,
