,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
LD.1,70,4,9.085704215223913,,,,*,*,*
XEC.29,135,4,8.457912215708095,8.457912215708095,-8.91582443141619,0.5352614285189903,*,*,
BA.5.1.17,357,3,8.456577723473385,-1.5434222765266146,11.08684455305323,2.4179630357788465e-05,*,*,
JN.1.29,69,4,7.971640430468569,7.971640430468569,-7.943280860937138,0.32791527889958866,*,*,
KP.2,1589,5,7.815485745084568,6.2438287082949255,-4.487657416589851,0.05842566596450083,*,*,
MC.8,93,4,7.731975212325159,7.731975212325159,-7.463950424650317,0.2579472944518257,*,*,
XEC.39,155,4,7.208204559547934,7.208204559547934,-6.416409119095867,0.15335496684492847,*,*,
MC.9,298,4,6.5472334676249435,6.5472334676249435,-5.094466935249887,0.07886639979067495,*,*,
MC.2,396,4,6.252566376614016,6.252566376614016,-4.5051327532280325,0.05901285366944784,*,*,
MC.1,932,4,6.073660274630228,6.073660274630228,-4.147320549260456,0.04929167876046217,*,*,
