,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XFJ.1,59,18,176.70259605854284,,,,*,*,*
LF.7.9,20,29,176.4179278012599,152.80323503138288,8.393529937234234,0.0005503258503435186,*,,
XFJ.3,14,18,169.04874498032535,152.65853604114676,8.682927917706479,0.00047604412902226933,*,*,
JN.1.4,8971,18,156.1534652343416,139.75968286869175,34.48063426261649,1.1891821916309827e-09,,*,
LF.7.1,165,29,140.78827561145653,111.49882350170571,91.00235299658857,6.339957378985226e-22,,,
LF.7.9.1,48,29,135.66721941449595,103.42923735172762,107.14152529654476,1.9830326708157623e-25,,,
PY.2,17,29,134.2359745613483,101.99799249858,110.00401500283999,4.745574112270743e-26,,,
LF.7,58,29,129.16816675192834,105.53608223933954,102.92783552132093,1.6274953400778807e-24,,,
JN.1,17255,18,128.11389804018614,122.3053648408174,69.38927031836519,3.123476301930749e-17,,*,
LF.7.2.1,67,29,128.1070727836208,104.4923800137439,105.0152399725122,5.723767971813186e-25,,,
