,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.1.8.NmC1,21,10,2.0467973520628107,,,,*,*,*
B.1.NmC3,263,11,0.2081682779636509,-9.791831722036349,23.583663444072698,7.2464417694168164e-06,,*,
C.1,87,11,0.2081682779636509,-9.791831722036349,23.583663444072698,7.2464417694168164e-06,,*,
B.1.2.NmC5,21,11,0.2081682779636509,-9.791831722036349,23.583663444072698,7.2464417694168164e-06,,*,
B.1.22,36,11,0.2081682779636509,-9.791831722036349,23.583663444072698,7.2464417694168164e-06,,*,
B.1.23,11,11,0.2081682779636509,-9.791831722036349,23.583663444072698,7.2464417694168164e-06,,*,
B.1.5,25,11,0.2081682779636509,-9.791831722036349,23.583663444072698,7.2464417694168164e-06,,*,
B.1.15,19,11,0.2081682779636509,-9.791831722036349,23.583663444072698,7.2464417694168164e-06,,*,
B.1.8.NmC2,24,11,0.2081682779636509,-9.791831722036349,23.583663444072698,7.2464417694168164e-06,,*,
B.1.NmC1,132,11,0.2081682779636509,-9.791831722036349,23.583663444072698,7.2464417694168164e-06,,*,
