,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
JN.1,17255,98,181.80084072595614,,,,*,*,*
JN.1.1,3081,98,179.73495651671524,179.73495651671524,-141.4699130334305,0.12681829056799537,*,*,
JN.1.1.3,30,98,168.17469799712873,168.17469799712873,-118.34939599425746,1.2098671473041613e-06,,*,
JN.1.1.4,13,98,162.55690840706396,162.55690840706396,-107.11381681412792,4.385334198505802e-09,,*,
JN.1.1.6,13,98,159.04941562943077,159.04941562943077,-100.09883125886154,1.3176514270095466e-10,,*,
JN.1.3,111,98,158.3032090785619,158.3032090785619,-98.60641815712381,6.255343277662054e-11,,*,
JN.1.1.1,75,98,157.86213631543856,157.86213631543856,-97.72427263087712,4.0085758272414164e-11,,*,
LC.1,10,98,156.47155487342016,156.47155487342016,-94.94310974684032,9.984372453092965e-12,,*,
JN.1.1.7,17,98,155.54009939188168,155.54009939188168,-93.08019878376336,3.939371197099836e-12,,*,
JN.1.1.5,34,98,153.6196342881706,153.6196342881706,-89.2392685763412,5.775392439106067e-13,,*,
