,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
JN.1.48,10,8,19.331199957056025,,,,*,*,*
KP.2.2,1334,8,19.153903337512347,-9.116624397173059,48.23324879434612,12148.973990783636,*,*,
JN.1.11.1,226,8,17.701017078836287,-20.16548815292858,70.33097630585716,0.19301256279376247,*,*,
LF.1.1.1,109,8,17.56124445833217,-29.329905453819098,88.65981090763819,2.019652496079646e-05,*,*,
KP.2,1589,9,17.523914573764316,-10.334274759515628,50.66854951903126,3586.743619254551,*,*,
LB.1.3,778,9,16.123190362726195,-11.732523988847994,53.46504797769599,884.4800869451029,*,*,
JN.1,17255,12,14.074273935884698,3.9409826601929794,22.11803467961404,5678767178.029585,*,,
KP.3.1,1957,8,13.961571567469353,-23.89515218005763,77.79030436011526,0.004630918733533246,*,*,
KP.2.3,4440,8,13.190258702707279,-5.460207702388685,40.92041540477737,469770.7083161716,*,*,
KP.3.1.1,12013,8,12.183771422555967,-15.791869986127415,61.58373997225483,15.332887019907258,*,*,
