,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.2,921,13,231.72044257040994,,,,*,*,*
XEC.9,305,1,215.46914042255273,200.60990868586302,-115.21981737172604,3.083888503744296e-14,,,
XEC.2.1,265,39,210.62188914308848,193.99146436035002,-101.98292872070004,4.112152363713935e-17,,,
XEC.8,592,10,208.73378597466194,202.96499790479106,-119.92999580958212,3.249841444755877e-13,,,
XEC.14,193,10,208.13385853890605,202.3411756942462,-118.6823513884924,1.7395147741802498e-13,,,
XEC.33,169,39,202.45916131613976,187.76054264803938,-89.52108529607875,8.098686271987813e-20,,,
XEC.39,155,1,200.24955980368827,185.8518271897923,-85.70365437958458,1.199256594071324e-20,,,
XEC.31,66,39,199.956376865793,193.03958065399297,-100.07916130798594,1.590338013743569e-17,,,
XEC.40,52,39,199.46511038806548,186.22297012420196,-86.44594024840393,1.7449080482980417e-20,,,
XEC.29,135,39,198.1055560036597,177.17699033797115,-68.3539806759423,2.0483656511822076e-24,,,
