,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.2,921,7,276.7761306300929,,,,*,*,*
KP.3.3,1715,8,268.7935201391678,263.7860932479904,-227.57218649598076,1.658113887353969e-08,,*,
XEC.39,155,8,268.30569311063834,253.01156728304443,-206.02313456608886,3.4680976255890383e-13,,*,
XEC.28,39,8,267.3862386590304,252.02643864055906,-204.05287728111813,1.2951236962408403e-13,,*,
XEC.33,169,8,266.9891652429458,251.6780964678207,-203.3561929356414,9.172329619362126e-14,,*,
XEC.8,592,8,264.8819892604047,249.5319967622898,-199.0639935245796,1.0684310905322912e-14,,*,
XEC.14,193,8,261.7972646140885,246.48994582478346,-192.97989164956692,5.110828314777769e-16,,*,
XEC.17,13,8,260.81530653906395,245.53412574048124,-191.0682514809625,1.9667088042517218e-16,,*,
MC.24.1,25,8,257.86251974080767,242.54051694770476,-185.08103389540952,9.840747502625037e-18,,*,
XEC.15,127,8,257.700817745427,242.40376359768803,-184.80752719537605,8.59801767594774e-18,,*,
