,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XFJ.3,14,119,180.46035015711269,,,,*,*,*
XFJ.1,59,119,179.25673127476895,179.25673127476895,-64.5134625495379,0.2996919995132468,*,*,
LF.7.9,20,137,175.53083760720142,166.5044631715043,-39.008926343008625,8.698022064965401e-07,,,
JN.1.4,8971,138,154.71658999626075,126.06678675712156,41.866426485756875,2.3798613551719203e-24,,,
JN.1,17255,137,146.67305910909135,118.83967764573718,56.320644708525634,1.732902088449304e-27,,,
LF.7.9.3,20,111,132.75685317023266,124.93429381086088,44.13141237827824,7.687743633946539e-25,,,
KP.2.3,4440,138,131.98046675932076,118.34183983865651,57.31632032268698,1.0510582469245566e-27,,,
LF.7,58,137,128.850799973531,119.43670211120187,55.126595777596265,3.141805110944667e-27,,,
LF.7.9.1,48,111,117.73141477037588,109.9088554110041,74.1822891779918,2.2936349713096235e-31,,,
JN.1.16.1,466,137,116.96213293026112,107.67126589958009,78.65746820083982,2.441769486375777e-32,,,
