,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XFG.3,480,10,279.84235135629814,,,,*,*,*
LF.7,58,10,269.3627421066197,279.25004922170217,-204.50009844340434,3.589186104541259e-05,*,*,
XFG.2,500,10,251.66976044333356,259.2188417523561,-164.43768350471225,7.179224019324909e-14,,*,
XFG.3.1,87,10,239.81367689879767,248.48241241013315,-142.9648248202663,1.5550872818963013e-18,,*,
XFG.1,14,10,218.66180948102564,226.64695582960732,-99.29391165921464,5.116049728358651e-28,,*,
LF.7.1,165,18,186.18722462993662,188.46500759673538,-22.93001519347075,1.3414405740125445e-44,,,
LF.7.1.2,26,18,181.83483718331436,183.5705390183956,-13.141078036791214,1.003921948516437e-46,,,
LF.7.7.1,188,14,180.59848649371165,177.95641035514396,-1.9128207102879173,3.6570966102235085e-49,,,
LF.7.1.8,44,18,177.515937882051,178.16186540215068,-2.3237308043013627,4.4891777540412216e-49,,,
LF.7.1.5,40,18,156.91880808189308,157.07287781487827,39.854244370243464,3.1265663626347284e-58,,,
