,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.3,433,41,3.876918333315833,,,,*,*,*
B.D.NmC1,0,41,2.903029515262122,2.903029515262121,0.1939409694757579,0.37908303810339883,*,*,
B.D.E.2,853,41,2.520874694337465,2.5208746943374543,0.9582506113250915,0.2579472944518257,*,*,
B.D.4,1413,40,1.161191620084054,-8.838808379915957,23.677616759831913,3.0057002164497353e-06,,*,
B.D.4.1.2,1305,40,0.14209139434368012,-9.857908605656332,25.715817211312665,1.0838402897289013e-06,,*,
B.D.E.7,23,40,0.0,-25.658657408544325,57.31731481708865,1.4897468540649397e-13,,*,
B.3,60,40,0.0,-20.0,46.0,4.277787868968998e-11,,*,
B.D,150,40,0.0,-20.0,46.0,4.277787868968998e-11,,*,
B.D.1,334,40,0.0,-20.0,46.0,4.277787868968998e-11,,*,
B.D.1.1,115,40,0.0,-20.0,46.0,4.277787868968998e-11,,*,
