,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.2.1,366,12,340.9520705591062,,,,*,*,*
A.D.3.12,401,431,36.264063814686075,-71.3185798319164,2556.637159663833,8.982845823230062e-180,,,
A.D.5.1,539,518,18.463866911317165,-268.6581399532882,2951.3162799065763,1.7772187519445758e-265,,,
A.D.3.1,46,519,17.856293627406053,-1114.7541555963542,4643.508311192709,0.0,,,
A.D.1.10,52,519,17.60829245259616,-1499.6173332918709,5413.234666583741,0.0,,,
A.D.3.3,1219,519,16.537673033852755,-227.7476519911567,2869.4953039823135,1.0392694033721235e-247,,,
A.D.1.9,133,519,16.128868755501948,-1502.655739048181,5419.311478096362,0.0,,,
A.D.1.5,246,519,15.787224666930978,-994.1437176342439,4402.287435268488,0.0,,,
A.D.3.2,47,519,15.630216782638852,-1557.8874463899751,5529.77489277995,0.0,,,
A.D.1.8,105,519,15.434110428317759,-1303.2280813210427,5020.4561626420855,0.0,,,
