,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.1.561,1058,11,10.280816685663694,,,,*,*,*
AY.94,218,13,6.229346727087204,-13.77065327291282,37.54130654582564,3.5910190599673686e-11,,,
B.1.558,181,12,5.5362756265442385,-4.46372437345565,18.927448746911303,3.9475520434356396e-07,,*,
FY.1,23,13,5.220251035925685,-14.779748964074365,39.55949792814873,1.3079172976432039e-11,,,
B.1.1.50,79,13,5.084909688055859,-24.133192666013436,58.26638533202687,1.1317627747870907e-15,,,
AY.20,12743,11,3.6577576780458685,3.6577576780459005,2.684484643908199,0.0013334309456133593,*,*,
MK.1,151,13,3.338465415039863,-16.661534584960137,43.323069169920274,1.9957523876863443e-12,,,
LP.8.1.1,2345,13,2.79292914831062,-4.310544636883508,18.621089273767016,4.609390570394435e-07,,,
BQ.1.8,1899,12,1.751394999325612,0.624918956992258,8.750162086015484,6.410424317824827e-05,*,*,
AY.4.6,9691,13,1.479377446114313,-4.957838787334479,19.91567757466896,2.4063128807164604e-07,,,
