,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
BA.1.1.9,160,3,4.762010941153628,,,,*,*,*
BA.1.1.6,51,3,4.762010941153628,4.762010941153628,-3.524021882307256,1.0,*,*,
BA.1.1.12,2201,3,4.759737489831722,4.759737489831722,-3.5194749796634444,1.0,*,*,
BA.1.1.13,3798,3,4.7593756855770115,4.7593756855770115,-3.518751371154023,1.0,*,*,
BA.1.1.15,6167,3,4.758276525723738,4.758276525723738,-3.5165530514474757,1.0,*,*,
BA.1.1.16,501,3,4.758014935828282,4.758014935828282,-3.5160298716565634,1.0,*,*,
BA.1.1.14,6763,3,4.7559380078004985,4.7559380078004985,-3.511876015600997,0.9950124791926822,*,*,
BA.1.1.2,3245,3,4.75522271774185,4.75522271774185,-3.5104454354836996,0.9950124791926822,*,*,
BA.1.1.18,23085,3,4.749456633759305,4.749456633759305,-3.49891326751861,0.990049833749168,*,*,
BA.1.1.10,588,3,4.746645154594295,4.746645154594295,-3.4932903091885894,0.9851119396030628,*,*,
