,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XFG.3,480,7,296.97861106053995,,,,*,*,*
LF.7,58,7,296.90687897378115,286.9068789737811,-235.81375794756218,0.9277434863285503,*,*,
XFG.2,500,7,291.85784505940427,281.85784505940404,-225.71569011880808,0.005976022895005916,*,*,
XFG.3.1,87,7,266.95624455738266,256.95624455738255,-175.9124891147651,9.126582434533764e-14,,*,
XFG.1,14,7,247.91871413106622,237.91871413106617,-137.83742826213233,4.937563771393026e-22,,*,
LF.7.1,165,16,211.67729337778624,195.11435156544897,-52.22870313089794,1.2692214992052014e-40,,,
LF.7.1.8,44,16,204.6913752736361,188.10637881134951,-38.21275762269903,1.145864070059457e-43,,,
LF.7.7.1,188,12,197.85875521691824,189.88001361000553,-41.76002722001107,6.7609201573574874e-43,,,
LF.7.1.2,26,3,186.5210309630118,180.80801089986878,-23.616021799737553,7.779556805706145e-47,,,
LF.7.6,15,12,184.47688897548386,172.7935470878248,-7.587094175649611,2.5708964458525606e-50,,,
