,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B,21,42,3.667940536064137,,,,*,*,*
B.3,60,42,3.1087413280139344,3.1087413280139273,-2.2174826560278547,0.571209063848815,*,*,
B.D.4.1,218,42,2.498987780320647,2.4989877803206495,-0.997975560641299,0.31036694126548503,*,*,
B.D.1,334,42,2.236428095077301,2.236428095077302,-0.47285619015460423,0.23811536401468703,*,*,
B.D.E.4,1372,42,1.6943353889399475,1.694335388939928,0.6113292221201441,0.13876131224295526,*,*,
B.D.4.1.1,260,42,1.5135713873775387,1.513571387377532,0.9728572252449359,0.11590319061287879,*,*,
B.D.E.3.NmC1,0,42,1.3628246940575037,1.3628246940575037,1.2743506118849925,0.09975880065361867,*,*,
B.D.E.3,125,42,1.281857885380255,1.2818578853802551,1.4362842292394897,0.09162968387750488,*,*,
B.D.E.2,853,41,0.8888737907362554,0.4873422713742451,3.02531545725151,0.041378245800970395,*,*,
B.D.3,433,41,0.7559653940091042,-0.35383866698359556,4.707677333967191,0.017863424153314034,*,*,
