,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XFC.1,51,6,280.2697825427116,,,,*,*,*
XFC.1.1.1,21,18,260.90703108738495,236.78693978593802,-155.57387957187603,2.8684631395841298e-15,,,
LP.8.1,1124,6,246.40545608610307,236.405456086103,-154.81091217220597,1.9616312449097106e-15,,*,
LP.8.1.1,2345,6,225.54892804464015,215.54892804464006,-113.09785608928013,1.7195149269873984e-24,,*,
NY.7,36,6,219.5370013750511,209.53700137505115,-101.0740027501023,4.198794712285397e-27,,*,
NY.15,216,6,194.19867255814282,184.19867255814285,-50.39734511628569,4.1713241767064265e-38,,*,
NY.7.1,28,6,186.69519472820025,169.3877475975013,-20.775495195002577,1.54302394501063e-44,,*,
PF.2,56,6,182.70244818520788,172.70244818520794,-27.404896370415884,4.225590434026729e-43,,*,
NY.9,107,6,179.17687699952774,169.1768769995278,-20.353753999055584,1.2445127548369697e-44,,*,
LP.8.1.4,191,6,177.046346013952,167.0463460139521,-16.092692027904206,1.4789452794963348e-45,,*,
