,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.2,921,8,239.75856524391168,,,,*,*,*
XEC.8,592,8,237.71137705900716,227.71137705900705,-153.4227541180141,0.12873490358780276,*,*,
XEC.14,193,8,237.38417558150883,227.38417558150869,-152.76835116301737,0.09301448921066349,*,*,
XEC.29,135,8,234.0727473073531,224.07274730735304,-146.14549461470608,0.003396533249631992,*,*,
XEC.32,42,8,231.4974364894635,221.49743648946335,-140.9948729789267,0.0002573689241213434,*,*,
XEC.9,305,1,231.38312213011116,218.22640985831757,-134.45281971663513,9.78167324603381e-06,,,
XEC.31,66,8,230.31655045755915,220.31655045755915,-138.6331009151183,7.908399835913613e-05,*,*,
XEC.6,45,8,228.1545906733571,218.15459067335712,-134.30918134671424,9.120371682941344e-06,,*,
XEC.25,13,5,225.9125186410155,214.23323817636268,-126.46647635272535,1.8095815866511077e-07,,,
XEC.30,135,8,224.89859097748675,214.89859097748666,-127.79718195497333,3.518714242828739e-07,,*,
