,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.NmC1,1726,43,4.001641803930232,,,,*,*,*
B.D.E.7,23,42,0.0,-25.658657408544325,57.31731481708865,1.3146969843474545e-13,,*,
B.3,60,42,0.0,-20.0,46.0,3.775134544279098e-11,,*,
B.D,150,42,0.0,-20.0,46.0,3.775134544279098e-11,,*,
B.D.1,334,42,0.0,-20.0,46.0,3.775134544279098e-11,,*,
B.D.1.1,115,42,0.0,-20.0,46.0,3.775134544279098e-11,,*,
B.D.1.NmC1,605,42,0.0,-20.0,46.0,3.775134544279098e-11,,*,
B.D.3,433,42,0.0,-20.0,46.0,3.775134544279098e-11,,*,
B.D.4,1413,42,0.0,-8.145661199356011,22.291322398712023,5.314880659235314e-06,,*,
B.D.4.1,218,42,0.0,-20.0,46.0,3.775134544279098e-11,,*,
