,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D,2353,23,9.320851742666687,,,,*,*,*
A.D.2.2.NmC1,0,15,7.975691747153567,-9.902369556263814,93.80473911252763,4.49634946228087e-09,,,
A.D.NmC2,0,23,7.666313021380874,7.666313021380874,58.667373957238254,0.19109205570546442,*,*,
A.D.NmC1,0,8,3.6847952762385843,-7.879889576278974,89.75977915255795,3.3894943261969124e-08,,,
A.D.3.6,757,8,1.1014222277827768,-2.600702818323936,79.20140563664788,6.655945783409162e-06,,,
A.D.2.1,76,8,1.0044989773779869,-29.14109674315299,132.28219348630597,1.9816831926944134e-17,,,
A.3.1.NmC2,0,3,0.7842629544639835,-108.26533766962511,290.53067533925025,8.579922112748229e-52,,,
A.3.1,1992,3,0.6250728530767242,-18.626741340616082,111.25348268123216,7.305344539098904e-13,,,
A.3.1.1,731,3,0.5252628294081298,-2.7350784136272095,79.47015682725441,5.815405738297476e-06,,,
A.D.5.NmC1,0,13,0.31974105774749717,-26.781023701212636,127.56204740242526,2.0987910487930498e-16,,,
