,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
NL.11,57,5,9.486350795412093,,,,*,*,*
JN.1.42.2,28,6,8.220026869142849,-1.7799731308571518,9.559946261714304,1.2813644220992914e-05,*,*,
MC.10.1.7,11,6,8.092091462022445,-1.907908537977553,9.815817075955106,1.1251602443895544e-05,*,*,
JN.1.15.1,15,6,7.7129436622316545,-2.2870563377683446,10.57411267553669,7.733105728907709e-06,,*,
JN.1.13,24,6,7.269373290054075,-2.7306267099459247,11.46125341989185,4.9555618802086575e-06,,*,
MH.1,51,6,7.169630251642168,-2.830369748357831,11.660739496715662,4.483977816605421e-06,,*,
BA.2.26,600,7,6.860963990989376,-13.139036009010674,32.27807201802135,1.493094676197164e-10,,,
MC.13.1,123,6,6.760020858340832,-3.239979141659167,12.479958283318334,2.975792999595894e-06,,*,
MC.1.2,49,6,6.598166436710191,-3.4018335632898093,12.803667126579619,2.535803521854772e-06,,*,
KP.2.8,51,6,6.558161102096491,-3.441838897903508,12.883677795807017,2.4363732435633346e-06,,*,
