,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.2,921,17,198.00687222796722,,,,*,*,*
XEK.1,88,3,196.32393241021612,160.6997719251115,-39.39954385022298,1.3854446235135872e-12,,,
KP.3.3,1715,16,191.8081879107112,191.8081879107113,-101.6163758214226,44.92525011301342,*,*,
XEK.1.2,33,3,188.74627124966997,153.1945635527224,-24.3891271054448,7.624459905389723e-16,,,
XEC.14,193,25,183.0252822612289,156.75050895689236,-31.50101791378472,2.6676323052067356e-14,,,
XEK.5,28,3,182.03692465964704,164.67874820221826,-47.35749640443652,7.414488733687029e-11,,,
XEC.31,66,25,180.52504666685704,154.25027336252052,-26.500546725041033,2.1897259410196285e-15,,,
XEK.1.1,11,3,179.7749057858683,152.30789632882826,-22.615792657656527,3.146722666552187e-16,,,
XEC.33,169,52,177.1085708310573,145.7383305359134,-9.476661071826811,4.411067690684671e-19,,,
XEC.19,59,25,174.14367444107717,147.86890113674062,-13.737802273481236,3.711854711335812e-18,,,
