,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.1.NmC1,0,257,3.6461287871752575,,,,*,*,*
B.D.NmC1,0,263,0.0,-42.92301606663966,131.84603213327932,2.791842744975101e-20,,,
B.D.E.7,23,263,0.0,-54.315474796990024,154.63094959398006,3.1570161489653885e-25,,,
B.3,60,263,0.0,-30.365947200561383,106.73189440112276,7.954806959319268e-15,,,
B.D,150,263,0.0,-70.0,186.0,4.868193753586359e-32,,,
B.D.1,334,263,0.0,-41.800081896747685,129.60016379349537,8.599481062601871e-20,,,
B.D.1.1,115,263,0.0,-70.0,186.0,4.868193753586359e-32,,,
B.D.2,1269,263,0.0,-70.0,186.0,4.868193753586359e-32,,,
B.D.3,433,263,0.0,-54.038966807159014,154.07793361431803,4.156308601165347e-25,,,
B.D.4,1413,263,0.0,-70.0,186.0,4.868193753586359e-32,,,
