,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
KP.2,1589,12,227.03021289468228,,,,*,*,*
MC.24.1,25,36,207.33706416408307,206.17472726424415,-114.34945452848831,8.361235547358678e-13,,,
KS.1.1.2,252,2,198.5748362760321,197.3011740379495,-96.60234807589899,1.1692487960015273e-16,,,
XEC.2,921,2,197.28631464014552,201.78349237284337,-105.56698474568674,1.0368541797114079e-14,,,
XEC.39,155,2,195.8106938673204,199.5412953030567,-101.0825906061134,1.0983141298285972e-15,,,
XEC.9,305,12,193.26815179183157,192.61533464377516,-87.23066928755031,1.0795363829153497e-18,,*,
XEC.8,592,2,193.03300529838887,198.15955492261077,-98.31910984522153,2.763122795873633e-16,,,
KP.3.3,1715,12,192.45719676576536,200.05079372846978,-102.10158745693957,1.829012849688212e-15,,*,
XEC.32,42,12,192.17027519076302,191.53452556354563,-85.06905112709126,3.666057254089725e-19,,*,
XEK.5,28,12,191.85410813899514,191.2924664839316,-84.58493296786321,2.8694396502305564e-19,,*,
