,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
BN.1,1200,32,30.56600366858151,,,,*,*,*
BN.1.3,1498,32,26.981536385839195,23.809052177797263,44.381895644405475,0.0258614974831656,*,*,
BY.1,185,38,23.961405995546066,23.961405995546066,44.07718800890787,0.030046773344173168,*,,
BA.2.75.2,753,38,22.8349705581362,22.8349705581362,46.3300588837276,0.009754759102342912,*,,
BA.2.75,156,38,19.005584169154268,19.005584169154268,53.988831661691464,0.00021177207067363092,*,,
BA.2.75.1,232,38,18.725947179955657,18.725947179955657,54.548105640088686,0.00016005388790954348,*,,
BL.1,236,38,18.71120402138044,18.71120402138044,54.57759195723912,0.00015767099595958146,*,,
CH.1.1,4056,30,18.468173232059712,11.782361917533429,68.43527616493314,1.5420237096923742e-07,,,
BN.1.10,48,32,18.071821130428894,10.97260832406233,70.05478335187534,6.894201830717308e-08,,*,
BN.1.1,92,32,17.804719765677135,14.694180292478947,62.611639415042106,2.844850614070247e-06,,*,
