,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.E.5,276,541,762.1805510891091,,,,*,*,*
B.D.E.4,1372,548,430.38922634451365,413.0120192419691,823.9759615160618,1.7869660328689747e-153,,,
B.D.4.1.2,1305,539,265.6127459325448,245.34214340808185,1159.3157131838364,2.7161923185062768e-226,,,
B.D.E.1,1124,539,156.24624211406714,139.31278572922048,1371.3744285415592,2.4428009087550282e-272,,,
B.D.E.1.2,165,189,40.55008308968157,-71.51511453063804,1793.030229061276,0.0,,,
B.D.E.6,17,14,22.72300824276425,-387.25160626459945,2424.503212529199,0.0,,,
B.D.E.1.8,76,15,4.102923603189367,-662.9524395699401,2975.90487913988,0.0,,,
B.D.E.7,23,15,3.967490804083832,-447.39102221521875,2544.7820444304375,0.0,,,
B.D.E.1.1,68,8,0.0015332310118418846,-662.3335552757836,2974.667110551567,0.0,,,
B.D.E.1.7,29,15,-0.3396274173959084,-602.4701464804933,2854.940292960987,0.0,,,
