,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.1,452,46,3.354916830907192,,,,*,*,*
B.1.4,29,48,2.768671721788773,-6.880114336631749,63.7602286732635,3.589186104541259e-05,*,,
B.1.7.NmC1,0,48,2.5606826367849544,-7.108722708838303,64.2174454176766,2.851728965696073e-05,*,,
B.1.5,25,48,2.4337683717652,-8.415224479883786,66.83044895976758,7.733105728907709e-06,,,
B.1.7,59,48,2.3880607228361526,-7.367970865937966,64.73594173187593,2.1988301412819254e-05,*,,
B.1.1,446,48,2.3305235195801295,2.0119034136102143,45.976193172779574,0.2605397078599759,*,,
B.1.3,115,48,2.1365543917554337,-9.895573123197094,69.79114624639419,1.760346312156163e-06,,,
B.1.21,75,52,2.0217479075267706,-6.362996104950182,62.72599220990036,6.007000054676947e-05,*,,
B.1.NmC2,0,49,2.0043972671473784,-18.044340259933787,86.08868051986758,5.082742255105915e-10,,,
B.1.19,13,50,1.8541092932059673,-18.513870831459215,87.02774166291843,3.1767254385375304e-10,,,
