,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
KP.2.3.15,59,129,263.2217902111068,,,,*,*,*
KP.3.3,1715,139,248.87706965414256,229.50594585394143,-181.01189170788285,2.2790903519417934e-15,,,
MC.24.1,25,139,234.06302296604423,216.04824733970332,-154.09649467940665,3.2683554989011956e-21,,,
KP.2.3,4440,139,231.21247816694654,227.91230738496824,-177.8246147699365,4.624468696368551e-16,,,
KP.3,769,129,228.16528358266626,228.16528358266626,-178.33056716533252,5.967699369591758e-16,,*,
KP.2,1589,129,227.51513394819662,227.51513394819662,-177.03026789639324,3.1154122528747374e-16,,*,
KP.3.1,1957,139,224.27235275898335,218.30092255062638,-158.60184510125276,3.100929359288432e-20,,,
KP.3.1.1,12013,139,222.2777943446982,215.62210542204852,-153.24421084409704,2.126094976824206e-21,,,
KP.3.3.2,217,139,218.46631071560657,199.04134512430494,-120.08269024860988,1.339615461612252e-28,,,
KP.3.3.4,292,139,216.78274234918712,197.29120166737977,-116.58240333475953,2.3279026147154943e-29,,,
