,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.E.5,276,541,761.0519466623552,,,,*,*,*
B.D.E.4,1372,548,448.1453716173497,430.76816451480516,792.4636709703897,2.857189599347773e-145,,,
B.D.4.1.2,1305,539,251.2404738137416,230.96987128927867,1192.0602574214427,4.829493393158619e-232,,,
B.D.E.1,1124,539,141.30519051149852,124.37173412665187,1405.2565317466963,2.4440484186499532e-278,,,
B.D.E.1.2,165,188,37.74002856975107,-96.42795090449917,1846.8559018089984,0.0,,,
B.D.E.6,17,14,22.72300824276425,-425.71553197332537,2505.4310639466507,0.0,,,
B.D.E.1.8,76,15,4.102923603189367,-686.3411959137242,3026.6823918274486,0.0,,,
B.D.E.7,23,15,3.967490804083832,-470.8331150531676,2595.666230106335,0.0,,,
B.D.E.1.1,68,8,0.0015332310118418846,-685.7460179421622,3025.4920358843247,0.0,,,
B.D.E.1.7,29,15,-0.3396274173959084,-625.9122393184418,2905.8244786368837,0.0,,,
