,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.5.NmC1,0,27,21.996606691178215,,,,*,*,*
A.D.2.1,76,35,15.417405883328433,11.66783837802528,86.66432324394944,0.0008087667511241136,*,,
A.D.2.2.NmC1,0,24,10.972436339291383,7.237445661022319,95.52510867795536,9.58798313848263e-06,,,
A.D,2353,12,4.409749702986631,-131.6655855356892,373.3311710713784,4.5522250600077474e-66,,,
A.D.NmC1,0,7,3.232335012489982,-193.66503637408977,497.33007274817953,5.394681972700607e-93,,,
A.D.NmC2,0,7,3.118500185094972,-174.4075406370714,458.8150812741428,1.2425277484550139e-84,,,
A.3.1.NmC2,0,3,0.7842629544639835,-206.15512563011987,522.3102512602397,2.0306158337292507e-98,,,
A.3.1,1992,3,0.6250728530767242,-51.67031542774635,213.3406308554927,2.5096364018139365e-31,,,
A.3.1.1,731,3,0.5252628294081298,-29.20420069556226,168.40840139112453,1.4323077474337468e-21,,,
A.D.3.6,757,3,0.5207514923468091,-105.21374891913926,320.42749783827855,1.3973743642925017e-54,,,
